,PBW_Adj_close,VIX,OVX,VXN,EPU,EMU,EMV_IDT,MA50,MA200,RSI,WAD,StoSLOWD,StoFASTK,StoFASTD,ADX,MACD,MACD Signal,PriceRateOfChange,onBalanceVolume,MFI
2016-12-01,15.60619068145752,14.069999694824219,40.45000076293945,17.18000030517578,167.88,36.3,0.0,16.20703104019165,16.64124584197998,39.944466110773334,-329.3808937072754,-90.41719812814904,-229.3808937072754,-139.36111390460505,21.695094002016692,-0.0647979008252264,-0.07704731679531455,0.5586613806463081,3660480.0,63.50394926204345
2016-12-02,15.562838554382324,14.119999885559082,35.5099983215332,16.989999771118164,144.2,6.31,0.0,16.18795684814453,16.639029059410095,39.00198681261454,-333.7161064147949,-138.02027854874277,-233.71610641479492,-195.93853187856863,22.041863109153187,-0.08657094628545892,-0.07895204269334342,-1.9126022516413599,3631220.0,55.66521848878878
2016-12-05,15.95299243927002,12.140000343322754,37.0,15.869999885559082,113.93,19.3,0.0,16.177552547454834,16.637280988693238,50.35478255124944,-294.7007179260254,-184.85518393306856,-194.7007179260254,-219.2659060160322,21.141324276940797,-0.0715196498169881,-0.07746556411807236,0.27245361044492267,3644740.0,54.67475572740275
2016-12-06,16.083053588867188,11.789999961853027,37.11000061035156,15.260000228881836,158.64,7.18,0.0,16.172350635528563,16.637453536987305,53.46414378400854,-281.6946029663086,-206.19163788788128,-181.6946029663086,-203.37047576904328,19.80341765841755,-0.04853703637875917,-0.07167985857020973,0.8152774477408364,3654800.0,53.21439739242296
2016-12-07,16.51654815673828,12.220000267028809,36.04999923706055,15.199999809265137,162.0,26.92,0.0,16.17148344039917,16.638523244857787,62.00563514261256,-210.67611694335938,-194.9978425767689,-110.67611694335938,-162.35714594523142,19.769978770201213,0.004603176559754729,-0.05642325154421683,3.814680233560086,3679380.0,59.7533549579095
2016-12-08,16.473207473754883,12.640000343322754,35.029998779296875,14.819999694824219,125.48,21.6,0.0,16.164547519683836,16.637047300338747,60.80399375756913,-214.14337158203125,-167.07743962605818,-114.14337158203125,-135.50469716390003,19.738928374000327,0.04272741225296528,-0.03659311878478041,3.8251504070530906,3647440.0,62.618667343168745
2016-12-09,16.603252410888672,11.75,35.209999084472656,14.270000457763672,97.26,31.14,0.0,16.162813396453856,16.635374698638916,63.11387239633307,-199.74969739206983,-135.350523916095,-99.74969739206983,-108.18972863915378,19.83604969986906,0.08248386070415137,-0.01277772288699405,4.359659386231285,3657400.0,68.17639021414688
2016-12-12,16.38650131225586,12.640000343322754,30.299999237060547,13.869999885559082,99.45,46.62,0.0,16.155010242462158,16.631347999572753,57.076383644344695,-216.42284414774602,-117.9332433923343,-116.42284414774603,-110.10530437394935,19.181816394374682,0.09540140235526806,0.008858102161458374,3.8461375746051685,3635320.0,65.96789880384355
2016-12-13,16.25644874572754,12.720000267028809,31.350000381469727,14.329999923706055,336.71,28.98,0.42,16.14547311782837,16.627094478607177,53.75374914124637,-226.4268789201482,-110.83161327769706,-126.42687892014818,-114.19980681998832,17.903767440956976,0.09406022424085947,0.02589852657733859,1.6260044334518886,3605240.0,58.28952928629319
2016-12-14,15.996347427368164,13.1899995803833,33.970001220703125,14.529999732971191,53.87,5.44,0.0,16.133335018157958,16.618788080215452,47.76490084241806,-246.4346550269596,-118.02219018629633,-146.4346550269596,-129.76145936495158,17.1384017893231,0.07118870916254494,0.03495656309437986,-0.5391150444157056,3580640.0,41.803518110067266
2016-12-15,16.083053588867188,12.789999961853027,33.58000183105469,14.210000038146973,232.94,372.23,0.31,16.116861820220947,16.61155037879944,49.77379478420701,-239.7649561676998,-127.16780985218081,-139.7649561676998,-137.5421633716028,16.573805473260343,0.05937489445823374,0.039840229367150634,-0.8020979883964552,3591160.0,38.66036859743029
2016-12-16,16.248136520385742,12.199999809265137,29.18000030517578,13.229999542236328,53.13,12.68,0.37,16.103690280914307,16.60492639541626,53.44491498960882,-227.0662803066427,-135.019639967885,-127.0662803066427,-137.755297167101,15.530936852727779,0.06261142853515977,0.04439446920075246,0.48478314335240746,3622600.0,42.35096410892441
2016-12-19,16.508806228637695,11.710000038146973,29.229999542236328,13.109999656677246,91.47,10.92,0.0,16.101801357269288,16.599182291030885,58.591622934692644,-207.01478193889153,-133.30426666992727,-107.01478193889153,-124.6153394710783,14.915204863857928,0.08522781881455899,0.05256113912351377,4.049517524744073,3653900.0,49.105970975774206
2016-12-20,16.508806228637695,11.449999809265137,27.43000030517578,13.079999923706055,59.25,51.85,0.43,16.094710330963135,16.594496765136718,58.59162293469263,-207.01478193889153,-125.35641712210708,-107.01478193889153,-113.6986147281422,14.780600709014243,0.10197595571363394,0.0624441024415378,4.049517524744073,3653900.0,56.35384442258348
2016-12-21,16.421911239624023,11.270000457763672,28.389999389648438,13.260000228881836,37.37,5.45,0.64,16.091083507537842,16.58895335197449,56.1900522695598,-213.6990059787991,-115.85227027269376,-113.69900597879911,-109.24285661886101,14.291708590893391,0.10700380224357531,0.0713560424019453,5.226903700053476,3642060.0,57.87827309008847
2016-12-22,16.204692840576172,11.430000305175781,30.290000915527344,13.420000076293945,50.35,22.03,0.32,16.086580257415772,16.5833824634552,50.60601229916782,-272.3006257835299,-117.98209197135891,-172.30062578352988,-131.0048045670738,13.386238293525192,0.09239561823622466,0.07556395756880117,4.124275169667602,3624740.0,60.02055223918622
2016-12-23,16.204692840576172,11.4399995803833,29.899999618530273,13.239999771118164,35.7,14.42,0.0,16.08381113052368,16.57590608596802,50.60601229916782,-332.811427118213,-137.72822693759406,-232.811427118213,-172.93701962684761,12.865063206866127,0.07989751830754344,0.07643066971654963,1.577762932342175,3624740.0,54.79535632783117
2016-12-27,16.508806228637695,11.989999771118164,30.0,14.239999771118164,108.11,64.09,0.0,16.087124271392824,16.570161981582643,57.468860578266835,-336.3988355653254,-172.59292900542584,-236.39883556532538,-213.8369628223564,12.620093295434444,0.09345480409701779,0.07983549659264326,2.6472127162793013,3641620.0,55.85298193534454
2016-12-28,16.248136520385742,12.949999809265137,29.90999984741211,15.399999618530273,161.59,46.4,0.78,16.086091022491456,16.563961420059204,50.93611378840925,-368.9825024855101,-210.94607916851783,-268.9825024855101,-246.0642550563498,12.39262123481931,0.08221743242939183,0.08031188375999297,-1.6251073396533866,3589520.0,43.689306939056664
2016-12-29,16.117809295654297,13.369999885559082,30.010000228881836,15.5600004196167,116.01,38.07,0.0,16.078983058929442,16.556897497177125,47.99833764464098,-385.2733822726503,-241.15093043995603,-285.2733822726503,-263.5515734411622,11.651373074006482,0.06207979929321894,0.07666546686663817,-2.157431566783863,3563960.0,34.604357076673374
2016-12-30,15.987468719482422,14.039999961853027,30.829999923706055,16.68000030517578,141.16,52.94,0.0,16.06493326187134,16.54769980430603,45.191125566739785,-356.94739965243923,-260.0056411003484,-256.9473996524393,-270.40109480353345,11.171081026437673,0.03519745045437972,0.06837186358418648,-3.708813647875453,3526440.0,29.047223391630084
2017-01-03,16.117809295654297,12.850000381469727,32.880001068115234,16.059999465942383,89.85,24.4,0.48,16.052623348236082,16.539495363235474,48.43868913476449,-342.4651379646505,-265.1715471804252,-242.46513796465052,-261.5619732965802,10.532962902854566,0.024132209429634344,0.059523932753276054,-1.639715589566404,3556100.0,36.72145753171357
2017-01-04,16.552244186401367,11.850000381469727,32.36000061035156,15.180000305175781,101.99,17.46,0.0,16.051603183746337,16.533036184310912,57.48168902709479,-294.19467638706396,-254.38849092272162,-194.19467638706394,-231.20240466805146,10.835747185764548,0.049843624875204995,0.05758787117766184,1.8195575509784678,3582100.0,44.5753990190093
2017-01-05,16.335023880004883,11.670000076293945,31.559999465942383,14.630000114440918,134.47,84.05,0.0,16.047105503082275,16.526558113098144,52.521626509245344,-318.33022506675707,-237.03146370137404,-218.33022506675707,-218.33001313949072,11.116904019895246,0.05209176210862054,0.05648864936385358,2.1172111582002495,3563600.0,45.31473157252393
2017-01-06,16.335023880004883,11.319999694824219,30.469999313354492,13.850000381469727,96.97,7.07,0.0,16.04520887374878,16.522427949905396,52.52162650924534,-318.33022506675707,-219.93915332702272,-218.33022506675707,-210.28504217352625,11.37797822301661,0.0532594848743031,0.05584281646594348,1.5666819099086515,3563600.0,46.71638577733419
2017-01-09,16.291582107543945,11.5600004196167,33.72999954223633,14.220000267028809,121.76,45.66,0.0,16.04331048965454,16.51808057785034,51.49108345363395,-323.15708048997584,-216.1847440625045,-223.1570804899758,-219.93917687449687,11.012667398682918,0.05010198114826281,0.05469464940240735,0.26738812234679,3547860.0,39.19955927912173
2017-01-10,16.421911239624023,11.489999771118164,33.61000061035156,14.130000114440918,121.9,21.34,1.67,16.04835374832153,16.515025196075438,54.38292228099729,-308.6760903657864,-215.64845034073207,-208.67609036578645,-216.72113197417332,10.673450204658776,0.05745381661546389,0.05524648284501866,-0.5263553754900618,3561740.0,35.66101187207681
2017-01-11,16.465360641479492,11.260000228881836,32.95000076293945,13.9399995803833,124.56,45.1,0.66,16.056867046356203,16.511119832992552,55.33881625121637,-344.6184794108073,-220.71473075695334,-244.6184794108073,-225.48388342219005,10.721426652941274,0.0660251064700823,0.05740220757003139,-0.26316613422258106,3586500.0,36.394668717852866
2017-01-12,16.291582107543945,11.539999961853027,32.369998931884766,13.859999656677246,113.32,5.31,0.0,16.064505767822265,16.506559019088744,50.757604274760936,-367.78895060221356,-227.52206295198857,-267.78895060221356,-240.3611734596026,9.976780289819734,0.05812540656679133,0.057546847369383376,-0.793629500113302,3575460.0,36.50141264394043
2017-01-13,16.465360641479492,11.229999542236328,30.729999542236328,13.34000015258789,135.56,127.1,0.37,16.078221054077147,16.502653656005858,54.78835136916464,-344.6184794108073,-239.39567556324513,-244.6184794108073,-252.34196980794295,9.285322952635449,0.06513646027198661,0.05906476994990402,1.608594519302553,3592460.0,42.13350933950086
2017-01-17,16.465360641479492,11.869999885559082,31.25,13.880000114440918,160.96,145.98,0.45,16.095404453277588,16.498534860610963,54.78835136916464,-344.6184794108073,-248.34837102516278,-244.6184794108073,-252.34196980794295,8.64325542525004,0.06988715522309974,0.061229247004543165,1.608594519302553,3592460.0,47.19022453271921
2017-01-18,16.421911239624023,12.479999542236328,31.239999771118164,13.510000228881836,135.59,16.18,0.63,16.117787837982178,16.49569293022156,53.518058770623945,-350.4117329915365,-250.411167851201,-250.41173299153647,-246.54956393771724,8.047049864106445,0.0693467257037561,0.06285274274438575,-0.5263553754900618,3573660.0,41.30369473938046
2017-01-19,16.335023880004883,12.779999732971191,30.8799991607666,14.0600004196167,95.56,5.23,0.31,16.13756658554077,16.49241656303406,50.972914068257516,-361.99671427408856,-250.4112808792681,-261.99671427408856,-252.3423088921443,7.961292454872528,0.06120185080355256,0.06252256435621911,0.5347527669411711,3549300.0,45.436233161913556
2017-01-20,16.421911239624023,11.539999961853027,29.190000534057617,13.039999961853027,141.55,53.09,0.0,16.15301399230957,16.488720836639406,53.3615026898413,-350.4117329915365,-251.05508874963846,-250.41173299153647,-254.27339341905406,7.8816605748696045,0.061054266953313174,0.062228904875637925,1.8867448943679976,3578640.0,55.26857132029863
2017-01-23,16.335023880004883,11.770000457763672,30.790000915527344,13.489999771118164,154.77,59.46,0.0,16.163255481719972,16.48629824638367,50.70133300634806,-452.4970436021007,-264.97251086681337,-352.49704360210063,-288.3018302892421,8.278779229548103,0.05331167807592152,0.06044545951569465,2.1739223802135,3565580.0,60.36910280239008
2017-01-24,16.508806228637695,11.069999694824219,29.59000015258789,12.640000343322754,136.15,27.5,0.0,16.183041820526125,16.484104232788084,55.48162413140464,-471.1252293148471,-289.08440855926364,-371.1252293148471,-324.6780019694949,8.349973204072546,0.06050098607629906,0.06045656482781553,2.4258689615394458,3575440.0,57.13790558002893
2017-01-25,16.76947021484375,10.8100004196167,30.40999984741211,12.649999618530273,175.14,5.35,0.31,16.208041439056398,16.482573204040527,61.5103217824505,-309.4739086043824,-308.00396425528237,-209.47390860438242,-311.0320605071102,8.587876739123693,0.08623787316908604,0.06561282649606963,1.3123660211637356,3585140.0,53.99297480753559
2017-01-26,16.639131546020508,10.630000114440918,29.59000015258789,12.640000343322754,89.25,19.13,0.0,16.223498115539552,16.480390481948852,57.32970077034242,-324.8078627607176,-301.39302090108475,-224.80786276071763,-268.46900022664926,8.808787164528331,0.09502194647617657,0.07149465049209101,1.8616909791474123,3561380.0,52.622279697668404
2017-01-27,16.552244186401367,10.579999923706055,29.780000686645508,12.300000190734863,135.05,24.45,0.0,16.236350078582763,16.475852298736573,54.662531711210974,-335.02990048132483,-267.53498378307813,-235.02990048132483,-223.10389061547517,8.215587796690187,0.09388999862492398,0.0759737201186576,1.3297826069441854,3554540.0,51.05856917547836
2017-01-30,16.204692840576172,11.880000114440918,30.940000534057617,13.710000038146973,115.06,17.26,0.0,16.241384086608885,16.469149475097655,45.53657700418541,-375.91827575760976,-245.6083012806695,-275.91827575760976,-245.2520129998843,9.195373727556527,0.0642082797169472,0.07362063203831552,-0.5333384222244386,3543280.0,52.05567993814447
2017-01-31,16.335023880004883,11.989999771118164,31.329999923706055,14.289999961853027,139.29,15.24,0.0,16.24989164352417,16.46416555404663,48.97667556946496,-322.6294137606335,-237.6272556495163,-222.6294137606335,-244.5258633331896,10.566325033581498,0.050618431527325924,0.06902019193611761,-0.5290940765134144,3559260.0,45.6030201705821
2017-02-01,16.378467559814453,11.8100004196167,30.649999618530273,13.09000015258789,158.28,27.34,0.64,16.260135040283203,16.458331604003906,50.107931557788696,-318.05638932445646,-242.88196753799127,-218.05638932445646,-238.86802628090012,11.089393080275908,0.042859859038468784,0.06378812535658784,-0.5277326355436096,3577940.0,44.111127837588946
2017-02-02,16.248136520385742,11.930000305175781,29.389999389648438,13.630000114440918,113.53,9.94,0.0,16.266904850006103,16.45184599876404,46.758589668695286,-331.77546263298757,-235.84921495114963,-231.77546263298754,-224.15375523935938,11.575099123635002,0.025895995862992294,0.05620969945786873,-0.2666750648979921,3561000.0,42.988388259981605
2017-02-03,16.508806228637695,10.970000267028809,28.110000610351562,12.779999732971191,131.28,18.8,0.37,16.28148904800415,16.4455965423584,53.45919834694559,-304.3365129207968,-227.02596771544657,-204.33651292079676,-218.05612162608045,11.525347690934769,0.03310427356768031,0.051588614279831045,0.26386052576798935,3567960.0,40.38202917978755
2017-02-06,16.508806228637695,11.369999885559082,29.3700008392334,13.010000228881836,150.83,35.2,0.0,16.29173822402954,16.438493280410768,53.45919834694559,-304.3365129207968,-218.56423545232227,-204.33651292079676,-213.48282949152724,11.002464245888389,0.03837452791104212,0.04894579700607326,0.26386052576798935,3567960.0,39.51812824509782
2017-02-07,16.335023880004883,11.289999961853027,29.610000610351562,13.029999732971191,121.82,13.9,0.0,16.296777629852294,16.430094203948975,48.71849249930322,-322.6294137606335,-213.99103255056113,-222.6294137606335,-210.4341465340759,11.123252833158514,0.028203348626316682,0.044797307330121945,-0.5290940765134144,3558180.0,41.24473448374889
2017-02-08,16.335023880004883,11.449999809265137,29.09000015258789,12.920000076293945,118.99,5.48,0.0,16.299216136932372,16.423616132736207,48.71849249930321,-322.6294137606335,-213.48291872431923,-222.6294137606335,-216.5317801473548,11.939325927423075,0.019913070284992784,0.03982045992109611,0.0,3558180.0,40.14227521105605
